user,timestamp,leaflet_id,imagefile,feature_type,radius,geometry,species,Size_class,veg_layer,dd1,dd2,dd3,plot,plot_name_new,frame
Scorer_2,##------ Tue Jun 13 16:09:10 2023 ------##,pin_8,20220807_143317_GS010324_Frame_000160_with_overlay.jpg,marker,NA,POINT (130.713219 -25.351046),Burnt Allocasuarina decaisneana Early Pole (4-6m crown forming),Early_Pole,Tree,100,100,72.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000160
Scorer_2,##------ Tue Jun 13 16:19:17 2023 ------##,pin_19,20220807_143317_GS010324_Frame_000291_with_overlay.jpg,marker,NA,POINT (130.714023 -25.349882),Burnt Allocasuarina decaisneana Early Pole (4-6m crown forming),Early_Pole,Tree,100,100,87.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000291
Scorer_2,##------ Thu Jun  8 13:16:17 2023 ------##,id_8,20220807_152153_GS010326_Frame_000242_with_overlay.jpg,image_marker,NA,POINT (130.723971699989 -25.351568),Burnt Allocasuarina decaisneana Juvenile (1-4m),Juvenile,Tree,87.5,0,-999,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000242
Scorer_2,##------ Thu Jun  8 13:35:29 2023 ------##,id_11,20220807_152153_GS010326_Frame_000373_with_overlay.jpg,image_marker,NA,POINT (130.723115600061 -25.3528173999944),Burnt Allocasuarina decaisneana Juvenile (1-4m),Juvenile,Tree,100,100,72.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000373
Scorer_2,##------ Thu Jun  8 14:40:27 2023 ------##,pin_60,20220807_145534_GS010325_Frame_001254_with_overlay.jpg,marker,NA,POINT (130.723974 -25.349456),Burnt Allocasuarina decaisneana Juvenile (1-4m),Juvenile,Tree,97.5,0,-999,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_001254
Scorer_2,##------ Thu Jun  8 14:40:27 2023 ------##,pin_59,20220807_145534_GS010325_Frame_001254_with_overlay.jpg,marker,NA,POINT (130.723964 -25.349446),Burnt Allocasuarina decaisneana Juvenile (1-4m),Juvenile,Tree,87.5,0,-999,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_001254
Scorer_2,##------ Thu Jun  8 15:09:08 2023 ------##,pin_68,20220807_153842_GS010327_Frame_001510_with_overlay.jpg,marker,NA,POINT (130.711899 -25.3549),Burnt Allocasuarina decaisneana Juvenile (1-4m),Juvenile,Tree,100,100,27.5,20220807_153842_GS010327,plot_06_new,20220807_153842_GS010327_Frame_001510
Scorer_2,##------ Tue Jun 13 15:35:58 2023 ------##,id_28,20220807_145534_GS010325_Frame_000863_with_overlay.jpg,image_marker,NA,POINT (130.719611799983 -25.3477889000111),Burnt Allocasuarina decaisneana Juvenile (1-4m),Juvenile,Tree,100,12.5,2.5,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_000863
Scorer_2,##------ Tue Jun 13 15:35:58 2023 ------##,pin_122,20220807_145534_GS010325_Frame_000863_with_overlay.jpg,marker,NA,POINT (130.719511 -25.347822),Burnt Allocasuarina decaisneana Juvenile (1-4m),Juvenile,Tree,100,0,-999,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_000863
Scorer_2,##------ Tue Jun 13 15:38:43 2023 ------##,pin_126,20220807_145534_GS010325_Frame_000879_with_overlay.jpg,marker,NA,POINT (130.719924 -25.34789),Burnt Allocasuarina decaisneana Juvenile (1-4m),Juvenile,Tree,97.5,0,-999,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_000879
Scorer_2,##------ Tue Jun 13 15:38:43 2023 ------##,pin_124,20220807_145534_GS010325_Frame_000879_with_overlay.jpg,marker,NA,POINT (130.719645 -25.347924),Burnt Allocasuarina decaisneana Juvenile (1-4m),Juvenile,Tree,97.5,0,-999,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_000879
Scorer_2,##------ Tue Jun 13 15:38:43 2023 ------##,pin_125,20220807_145534_GS010325_Frame_000879_with_overlay.jpg,marker,NA,POINT (130.719677 -25.3479),Burnt Allocasuarina decaisneana Juvenile (1-4m),Juvenile,Tree,0,-999,-999,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_000879
Scorer_2,##------ Thu Jun  8 12:51:02 2023 ------##,pin_12,20220807_152153_GS010326_Frame_000079_with_overlay.jpg,marker,NA,POINT (130.724479 -25.349936),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,87.5,87.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000079
Scorer_2,##------ Thu Jun  8 12:51:02 2023 ------##,pin_11,20220807_152153_GS010326_Frame_000079_with_overlay.jpg,marker,NA,POINT (130.72435 -25.349795),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,42.5,0,-999,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000079
Scorer_2,##------ Thu Jun  8 12:52:46 2023 ------##,id_5,20220807_152153_GS010326_Frame_000114_with_overlay.jpg,image_marker,NA,POINT (130.7244672 -25.3501728),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,97.5,72.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000114
Scorer_2,##------ Thu Jun  8 12:56:52 2023 ------##,pin_14,20220807_152153_GS010326_Frame_000148_with_overlay.jpg,marker,NA,POINT (130.724532 -25.350566),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,87.5,0,-999,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000148
Scorer_2,##------ Thu Jun  8 13:03:08 2023 ------##,pin_20,20220807_152153_GS010326_Frame_000181_with_overlay.jpg,marker,NA,POINT (130.724141 -25.350983),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,57.5,0,-999,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000181
Scorer_2,##------ Thu Jun  8 13:10:15 2023 ------##,pin_24,20220807_152153_GS010326_Frame_000211_with_overlay.jpg,marker,NA,POINT (130.724312 -25.351337),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,72.5,87.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000211
Scorer_2,##------ Thu Jun  8 13:10:15 2023 ------##,pin_22,20220807_152153_GS010326_Frame_000211_with_overlay.jpg,marker,NA,POINT (130.724216 -25.351211),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,97.5,87.5,72.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000211
Scorer_2,##------ Thu Jun  8 13:12:44 2023 ------##,pin_31,20220807_152153_GS010326_Frame_000227_with_overlay.jpg,marker,NA,POINT (130.724173 -25.351545),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,57.5,2.5,2.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000227
Scorer_2,##------ Thu Jun  8 13:16:17 2023 ------##,id_9,20220807_152153_GS010326_Frame_000242_with_overlay.jpg,image_marker,NA,POINT (130.723971699989 -25.351568),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,97.5,2.5,0,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000242
Scorer_2,##------ Thu Jun  8 13:18:57 2023 ------##,pin_34,20220807_152153_GS010326_Frame_000274_with_overlay.jpg,marker,NA,POINT (130.723862 -25.351923),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,97.5,87.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000274
Scorer_2,##------ Thu Jun  8 13:18:57 2023 ------##,pin_35,20220807_152153_GS010326_Frame_000274_with_overlay.jpg,marker,NA,POINT (130.72383 -25.351996),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,87.5,87.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000274
Scorer_2,##------ Thu Jun  8 13:22:34 2023 ------##,pin_40,20220807_152153_GS010326_Frame_000288_with_overlay.jpg,marker,NA,POINT (130.72354 -25.352015),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,57.5,72.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000288
Scorer_2,##------ Thu Jun  8 13:22:34 2023 ------##,pin_38,20220807_152153_GS010326_Frame_000288_with_overlay.jpg,marker,NA,POINT (130.723958 -25.352083),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,87.5,87.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000288
Scorer_2,##------ Thu Jun  8 13:42:33 2023 ------##,pin_52,20220807_152153_GS010326_Frame_000528_with_overlay.jpg,marker,NA,POINT (130.722204 -25.354371),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,97.5,72.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000528
Scorer_2,##------ Thu Jun  8 13:42:33 2023 ------##,pin_51,20220807_152153_GS010326_Frame_000528_with_overlay.jpg,marker,NA,POINT (130.722274 -25.354245),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,100,87.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000528
Scorer_2,##------ Thu Jun  8 14:31:01 2023 ------##,pin_57,20220807_152153_GS010326_Frame_000546_with_overlay.jpg,marker,NA,POINT (130.722016 -25.35442),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,97.5,57.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000546
Scorer_2,##------ Thu Jun  8 14:31:01 2023 ------##,pin_56,20220807_152153_GS010326_Frame_000546_with_overlay.jpg,marker,NA,POINT (130.722038 -25.354473),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,100,72.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000546
Scorer_2,##------ Thu Jun  8 14:31:01 2023 ------##,pin_55,20220807_152153_GS010326_Frame_000546_with_overlay.jpg,marker,NA,POINT (130.722022 -25.354454),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,97.5,57.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000546
Scorer_2,##------ Thu Jun  8 14:58:25 2023 ------##,pin_66,20220807_153842_GS010327_Frame_000627_with_overlay.jpg,marker,NA,POINT (130.717296 -25.35664),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,57.5,0,-999,20220807_153842_GS010327,plot_06_new,20220807_153842_GS010327_Frame_000627
Scorer_2,##------ Thu Jun  8 15:04:48 2023 ------##,pin_67,20220807_153842_GS010327_Frame_001371_with_overlay.jpg,marker,NA,POINT (130.713712 -25.355186),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,100,57.5,20220807_153842_GS010327,plot_06_new,20220807_153842_GS010327_Frame_001371
Scorer_2,##------ Thu Jun  8 15:13:19 2023 ------##,pin_71,20220807_153842_GS020327_Frame_000141_with_overlay.jpg,marker,NA,POINT (130.711744 -25.354774),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,100,72.5,20220807_153842_GS020327,plot_06_new,20220807_153842_GS020327_Frame_000141
Scorer_2,##------ Tue Jun 13 15:23:38 2023 ------##,pin_116,20220807_145534_GS010325_Frame_000050_with_overlay.jpg,marker,NA,POINT (130.715552 -25.346314),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,97.5,87.5,72.5,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_000050
Scorer_2,##------ Tue Jun 13 15:44:23 2023 ------##,pin_129,20220807_145534_GS010325_Frame_000986_with_overlay.jpg,marker,NA,POINT (130.721346 -25.34853),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,97.5,87.5,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_000986
Scorer_2,##------ Tue Jun 13 15:57:12 2023 ------##,pin_137,20220807_143317_GS010324_Frame_000065_with_overlay.jpg,marker,NA,POINT (130.71338 -25.352166),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,97.5,72.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000065
Scorer_2,##------ Tue Jun 13 15:57:12 2023 ------##,pin_136,20220807_143317_GS010324_Frame_000065_with_overlay.jpg,marker,NA,POINT (130.713262 -25.352258),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,100,87.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000065
Scorer_2,##------ Tue Jun 13 15:57:49 2023 ------##,id_30,20220807_143317_GS010324_Frame_000080_with_overlay.jpg,image_marker,NA,POINT (130.713232399911 -25.3520249000031),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,100,72.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000080
Scorer_2,##------ Tue Jun 13 16:15:14 2023 ------##,pin_14,20220807_143317_GS010324_Frame_000249_with_overlay.jpg,marker,NA,POINT (130.713793 -25.350377),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,100,87.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000249
Scorer_2,##------ Tue Jun 13 16:15:14 2023 ------##,pin_13,20220807_143317_GS010324_Frame_000249_with_overlay.jpg,marker,NA,POINT (130.713798 -25.350338),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,100,100,72.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000249
Scorer_2,##------ Tue Jun 13 16:27:42 2023 ------##,id_6,20220807_143317_GS010324_Frame_000394_with_overlay.jpg,image_marker,NA,POINT (130.714440300017 -25.3488315000806),Burnt Allocasuarina decaisneana Late Pole (4-6m clear crown),Late_Pole,Tree,72.5,2.5,2.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000394
Scorer_2,##------ Thu Jun  8 13:10:15 2023 ------##,pin_27,20220807_152153_GS010326_Frame_000211_with_overlay.jpg,marker,NA,POINT (130.724017 -25.351264),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,57.5,72.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000211
Scorer_2,##------ Thu Jun  8 13:22:34 2023 ------##,pin_37,20220807_152153_GS010326_Frame_000288_with_overlay.jpg,marker,NA,POINT (130.723899 -25.352035),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,87.5,72.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000288
Scorer_2,##------ Thu Jun  8 13:35:29 2023 ------##,pin_46,20220807_152153_GS010326_Frame_000373_with_overlay.jpg,marker,NA,POINT (130.723417 -25.352961),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,72.5,97.5,72.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000373
Scorer_2,##------ Thu Jun  8 13:35:29 2023 ------##,pin_47,20220807_152153_GS010326_Frame_000373_with_overlay.jpg,marker,NA,POINT (130.722655 -25.35282),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,97.5,87.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000373
Scorer_2,##------ Thu Jun  8 14:44:07 2023 ------##,pin_61,20220807_145534_GS010325_Frame_001293_with_overlay.jpg,marker,NA,POINT (130.72442 -25.349436),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,57.5,57.5,57.5,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_001293
Scorer_2,##------ Thu Jun  8 14:58:25 2023 ------##,id_19,20220807_153842_GS010327_Frame_000627_with_overlay.jpg,image_marker,NA,POINT (130.717274200005 -25.356742200025),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,27.5,2.5,0,20220807_153842_GS010327,plot_06_new,20220807_153842_GS010327_Frame_000627
Scorer_2,##------ Thu Jun  8 15:11:30 2023 ------##,pin_70,20220807_153842_GS010327_Frame_001553_with_overlay.jpg,marker,NA,POINT (130.711588 -25.354793),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,57.5,100,72.5,20220807_153842_GS010327,plot_06_new,20220807_153842_GS010327_Frame_001553
Scorer_2,##------ Tue Jun 13 15:35:58 2023 ------##,pin_121,20220807_145534_GS010325_Frame_000863_with_overlay.jpg,marker,NA,POINT (130.719549 -25.347744),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,100,72.5,72.5,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_000863
Scorer_2,##------ Tue Jun 13 15:38:43 2023 ------##,pin_123,20220807_145534_GS010325_Frame_000879_with_overlay.jpg,marker,NA,POINT (130.719736 -25.347832),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,100,97.5,72.5,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_000879
Scorer_2,##------ Tue Jun 13 15:51:50 2023 ------##,pin_135,20220807_145534_GS010325_Frame_001104_with_overlay.jpg,marker,NA,POINT (130.722703 -25.348418),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,87.5,72.5,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_001104
Scorer_2,##------ Tue Jun 13 16:05:45 2023 ------##,id_1,20220807_143317_GS010324_Frame_000128_with_overlay.jpg,image_marker,NA,POINT (130.713162800031 -25.3515048999867),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,100,87.5,72.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000128
Scorer_2,##------ Tue Jun 13 16:17:45 2023 ------##,pin_17,20220807_143317_GS010324_Frame_000276_with_overlay.jpg,marker,NA,POINT (130.713905 -25.350008),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,72.5,72.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000276
Scorer_2,##------ Tue Jun 13 16:17:45 2023 ------##,pin_16,20220807_143317_GS010324_Frame_000276_with_overlay.jpg,marker,NA,POINT (130.713895 -25.350067),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,97.5,72.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000276
Scorer_2,##------ Tue Jun 13 16:19:17 2023 ------##,pin_18,20220807_143317_GS010324_Frame_000291_with_overlay.jpg,marker,NA,POINT (130.71412 -25.349819),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,97.5,72.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000291
Scorer_2,##------ Thu Jun  8 13:10:15 2023 ------##,pin_30,20220807_152153_GS010326_Frame_000211_with_overlay.jpg,marker,NA,POINT (130.724168 -25.351385),Burnt Allocasuarina decaisneana Seedling (<1m),Seedling,Tree,0,-999,-999,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000211
Scorer_2,##------ Thu Jun  8 13:10:15 2023 ------##,pin_29,20220807_152153_GS010326_Frame_000211_with_overlay.jpg,marker,NA,POINT (130.724168 -25.35138),Burnt Allocasuarina decaisneana Seedling (<1m),Seedling,Tree,0,-999,-999,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000211
Scorer_2,##------ Thu Jun  8 13:10:15 2023 ------##,pin_28,20220807_152153_GS010326_Frame_000211_with_overlay.jpg,marker,NA,POINT (130.724162 -25.351376),Burnt Allocasuarina decaisneana Seedling (<1m),Seedling,Tree,0,-999,-999,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000211
